url_a,url_b,cluster,formula_similarity,input_similarity,recommended_action,reason
https://hacecuentas.com/en/5k-training-plan-weeks,https://hacecuentas.com/en/marathon-42k-training-plan-weeks,sports_non_medical,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/1rm-deadlift-estimator,https://hacecuentas.com/en/1rm-squat-estimator,food,1.00,1.00,DIFFERENTIATE,"fórmula parecida pero difieren en régimen/bruto-neto/período/rol → diferenciar, NO redirigir"
https://hacecuentas.com/en/comida-gato-gramos-peso-ideal-racion,https://hacecuentas.com/en/oven-temperature-gas-electric-conversion,food,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/comida-gato-gramos-peso-ideal-racion,https://hacecuentas.com/en/scale-vanilla-pound-cake-recipe,food,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/comida-gato-gramos-peso-ideal-racion,https://hacecuentas.com/en/vegetable-cooking-times-steamed-boiled,food,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/oven-temperature-gas-electric-conversion,https://hacecuentas.com/en/scale-vanilla-pound-cake-recipe,food,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/oven-temperature-gas-electric-conversion,https://hacecuentas.com/en/vegetable-cooking-times-steamed-boiled,food,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/scale-vanilla-pound-cake-recipe,https://hacecuentas.com/en/vegetable-cooking-times-steamed-boiled,food,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/combinations-n-choose-k,https://hacecuentas.com/en/permutaciones-n-tomados-k-pnk,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/conversion-btu-kcal-air-conditioning,https://hacecuentas.com/en/conversion-gallons-to-liters-us-uk,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/conversion-btu-kcal-air-conditioning,https://hacecuentas.com/en/conversion-meters-to-feet,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/conversion-btu-kcal-air-conditioning,https://hacecuentas.com/en/conversion-miles-kilometers,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/conversion-btu-kcal-air-conditioning,https://hacecuentas.com/en/conversion-ounce-gram-cooking,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/conversion-btu-kcal-air-conditioning,https://hacecuentas.com/en/conversion-ppm-mg-l-quimica-agua,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/conversion-btu-kcal-air-conditioning,https://hacecuentas.com/en/inches-to-cm-screen-converter,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/conversion-btu-kcal-air-conditioning,https://hacecuentas.com/en/kilos-to-pounds-converter,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/conversion-btu-kcal-air-conditioning,https://hacecuentas.com/en/quintal-to-metric-ton-converter,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/conversion-btu-kcal-air-conditioning,https://hacecuentas.com/en/radians-to-degrees-angle,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/conversion-btu-kcal-air-conditioning,https://hacecuentas.com/en/square-feet-to-square-meters-real-estate,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/conversion-celsius-fahrenheit-kelvin,https://hacecuentas.com/en/conversion-degrees-radians-gradians,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/conversion-gallons-to-liters-us-uk,https://hacecuentas.com/en/conversion-meters-to-feet,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/conversion-gallons-to-liters-us-uk,https://hacecuentas.com/en/conversion-miles-kilometers,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/conversion-gallons-to-liters-us-uk,https://hacecuentas.com/en/conversion-ounce-gram-cooking,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/conversion-gallons-to-liters-us-uk,https://hacecuentas.com/en/conversion-ppm-mg-l-quimica-agua,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/conversion-gallons-to-liters-us-uk,https://hacecuentas.com/en/inches-to-cm-screen-converter,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/conversion-gallons-to-liters-us-uk,https://hacecuentas.com/en/kilos-to-pounds-converter,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/conversion-gallons-to-liters-us-uk,https://hacecuentas.com/en/quintal-to-metric-ton-converter,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/conversion-gallons-to-liters-us-uk,https://hacecuentas.com/en/radians-to-degrees-angle,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/conversion-gallons-to-liters-us-uk,https://hacecuentas.com/en/square-feet-to-square-meters-real-estate,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/conversion-meters-to-feet,https://hacecuentas.com/en/conversion-miles-kilometers,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/conversion-meters-to-feet,https://hacecuentas.com/en/conversion-ounce-gram-cooking,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/conversion-meters-to-feet,https://hacecuentas.com/en/conversion-ppm-mg-l-quimica-agua,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/conversion-meters-to-feet,https://hacecuentas.com/en/inches-to-cm-screen-converter,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/conversion-meters-to-feet,https://hacecuentas.com/en/kilos-to-pounds-converter,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/conversion-meters-to-feet,https://hacecuentas.com/en/quintal-to-metric-ton-converter,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/conversion-meters-to-feet,https://hacecuentas.com/en/radians-to-degrees-angle,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/conversion-meters-to-feet,https://hacecuentas.com/en/square-feet-to-square-meters-real-estate,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/conversion-miles-kilometers,https://hacecuentas.com/en/conversion-ounce-gram-cooking,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/conversion-miles-kilometers,https://hacecuentas.com/en/conversion-ppm-mg-l-quimica-agua,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/conversion-miles-kilometers,https://hacecuentas.com/en/inches-to-cm-screen-converter,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/conversion-miles-kilometers,https://hacecuentas.com/en/kilos-to-pounds-converter,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/conversion-miles-kilometers,https://hacecuentas.com/en/quintal-to-metric-ton-converter,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/conversion-miles-kilometers,https://hacecuentas.com/en/radians-to-degrees-angle,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/conversion-miles-kilometers,https://hacecuentas.com/en/square-feet-to-square-meters-real-estate,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/conversion-ounce-gram-cooking,https://hacecuentas.com/en/conversion-ppm-mg-l-quimica-agua,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/conversion-ounce-gram-cooking,https://hacecuentas.com/en/inches-to-cm-screen-converter,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/conversion-ounce-gram-cooking,https://hacecuentas.com/en/kilos-to-pounds-converter,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/conversion-ounce-gram-cooking,https://hacecuentas.com/en/quintal-to-metric-ton-converter,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/conversion-ounce-gram-cooking,https://hacecuentas.com/en/radians-to-degrees-angle,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/conversion-ounce-gram-cooking,https://hacecuentas.com/en/square-feet-to-square-meters-real-estate,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/conversion-ppm-mg-l-quimica-agua,https://hacecuentas.com/en/inches-to-cm-screen-converter,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/conversion-ppm-mg-l-quimica-agua,https://hacecuentas.com/en/kilos-to-pounds-converter,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/conversion-ppm-mg-l-quimica-agua,https://hacecuentas.com/en/quintal-to-metric-ton-converter,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/conversion-ppm-mg-l-quimica-agua,https://hacecuentas.com/en/radians-to-degrees-angle,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/conversion-ppm-mg-l-quimica-agua,https://hacecuentas.com/en/square-feet-to-square-meters-real-estate,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/inches-to-cm-screen-converter,https://hacecuentas.com/en/kilos-to-pounds-converter,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/inches-to-cm-screen-converter,https://hacecuentas.com/en/quintal-to-metric-ton-converter,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/inches-to-cm-screen-converter,https://hacecuentas.com/en/radians-to-degrees-angle,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/inches-to-cm-screen-converter,https://hacecuentas.com/en/square-feet-to-square-meters-real-estate,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/kilos-to-pounds-converter,https://hacecuentas.com/en/quintal-to-metric-ton-converter,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/kilos-to-pounds-converter,https://hacecuentas.com/en/radians-to-degrees-angle,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/kilos-to-pounds-converter,https://hacecuentas.com/en/square-feet-to-square-meters-real-estate,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/quadratic-equation-roots-discriminant,https://hacecuentas.com/en/triangle-area-herons-formula,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/quintal-to-metric-ton-converter,https://hacecuentas.com/en/radians-to-degrees-angle,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/quintal-to-metric-ton-converter,https://hacecuentas.com/en/square-feet-to-square-meters-real-estate,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/radians-to-degrees-angle,https://hacecuentas.com/en/square-feet-to-square-meters-real-estate,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/baby-sleep-hours-by-age-chart,https://hacecuentas.com/en/blw-introduction-6-months,other,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/garden-harvest-expected-kg,https://hacecuentas.com/en/semillas-por-m2-huerta,other,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/planting-calendar-northern-hemisphere,https://hacecuentas.com/en/planting-calendar-southern-hemisphere,other,1.00,1.00,DIFFERENTIATE,"fórmula parecida pero difieren en régimen/bruto-neto/período/rol → diferenciar, NO redirigir"
https://hacecuentas.com/en/recommended-sleep-hours-by-age,https://hacecuentas.com/en/screen-time-recommendations-by-age,other,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/bogleheads-3-fund-portfolio-calculator,https://hacecuentas.com/en/emergency-fund-calculator-months-expenses,savings,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/bogleheads-3-fund-portfolio-calculator,https://hacecuentas.com/en/money-market-fund-yield,savings,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/bogleheads-3-fund-portfolio-calculator,https://hacecuentas.com/en/stock-options-vesting-tech-startup,savings,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/bogleheads-3-fund-portfolio-calculator,https://hacecuentas.com/en/usd-broker-investment-calculator,savings,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/emergency-fund-calculator-months-expenses,https://hacecuentas.com/en/money-market-fund-yield,savings,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/emergency-fund-calculator-months-expenses,https://hacecuentas.com/en/stock-options-vesting-tech-startup,savings,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/emergency-fund-calculator-months-expenses,https://hacecuentas.com/en/usd-broker-investment-calculator,savings,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/money-market-fund-yield,https://hacecuentas.com/en/stock-options-vesting-tech-startup,savings,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/money-market-fund-yield,https://hacecuentas.com/en/usd-broker-investment-calculator,savings,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/stock-options-vesting-tech-startup,https://hacecuentas.com/en/usd-broker-investment-calculator,savings,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/basal-metabolic-rate-calculator,https://hacecuentas.com/en/tdee-calorie-calculator,health_low_risk,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/celiac-gluten-free-tacc-foods,https://hacecuentas.com/en/fodmap-foods-intolerance-chart,health_low_risk,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/celiac-gluten-free-tacc-foods,https://hacecuentas.com/en/food-ph-acidity-calculator,health_low_risk,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/celiac-gluten-free-tacc-foods,https://hacecuentas.com/en/food-satiety-index,health_low_risk,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/flexitarian-diet-weekly-macros,https://hacecuentas.com/en/macros-dash-hypertension,health_low_risk,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/flexitarian-diet-weekly-macros,https://hacecuentas.com/en/macros-iifym-flexible,health_low_risk,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/fodmap-foods-intolerance-chart,https://hacecuentas.com/en/food-ph-acidity-calculator,health_low_risk,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/fodmap-foods-intolerance-chart,https://hacecuentas.com/en/food-satiety-index,health_low_risk,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/food-ph-acidity-calculator,https://hacecuentas.com/en/food-satiety-index,health_low_risk,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/gestational-age-calculator,https://hacecuentas.com/en/pregnancy-due-date-calculator,health_low_risk,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/gestational-age-calculator,https://hacecuentas.com/en/pregnancy-week-calculator,health_low_risk,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/macros-dash-hypertension,https://hacecuentas.com/en/macros-iifym-flexible,health_low_risk,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/macros-low-fodmap-sibo,https://hacecuentas.com/en/macros-mediterranea,health_low_risk,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/macros-low-fodmap-sibo,https://hacecuentas.com/en/vegan-diet-macros,health_low_risk,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/macros-mediterranea,https://hacecuentas.com/en/vegan-diet-macros,health_low_risk,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/magnesio-dosis-deficiencia-sintomas,https://hacecuentas.com/en/magnesium-daily-requirement,health_low_risk,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/pregnancy-due-date-calculator,https://hacecuentas.com/en/pregnancy-week-calculator,health_low_risk,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/conversion-torque-nm-lb-ft-kgm,https://hacecuentas.com/en/tire-pressure-psi-bar-conversion,automotive,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/free-fall-distance,https://hacecuentas.com/en/free-fall-velocity-by-time,statistics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/dog-food-calculator-by-weight,https://hacecuentas.com/en/dog-shedding-by-season-calculator,pets_non_medical,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/dog-food-calculator-by-weight,https://hacecuentas.com/en/female-dog-cat-spaying-age,pets_non_medical,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/dog-food-calculator-by-weight,https://hacecuentas.com/en/guinea-pig-vitamin-c-daily-dosage,pets_non_medical,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/dog-food-calculator-by-weight,https://hacecuentas.com/en/huron-ferret-dieta-proteina-animal,pets_non_medical,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/dog-shedding-by-season-calculator,https://hacecuentas.com/en/female-dog-cat-spaying-age,pets_non_medical,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/dog-shedding-by-season-calculator,https://hacecuentas.com/en/guinea-pig-vitamin-c-daily-dosage,pets_non_medical,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/dog-shedding-by-season-calculator,https://hacecuentas.com/en/huron-ferret-dieta-proteina-animal,pets_non_medical,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/female-dog-cat-spaying-age,https://hacecuentas.com/en/guinea-pig-vitamin-c-daily-dosage,pets_non_medical,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/female-dog-cat-spaying-age,https://hacecuentas.com/en/huron-ferret-dieta-proteina-animal,pets_non_medical,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/guinea-pig-vitamin-c-daily-dosage,https://hacecuentas.com/en/huron-ferret-dieta-proteina-animal,pets_non_medical,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/pt/1rm-agachamento-estimador,https://hacecuentas.com/pt/1rm-levantamento-terra-estimador,sports_non_medical,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/pt/1rm-agachamento-estimador,https://hacecuentas.com/pt/1rm-supino-estimador,sports_non_medical,1.00,1.00,DIFFERENTIATE,"fórmula parecida pero difieren en régimen/bruto-neto/período/rol → diferenciar, NO redirigir"
https://hacecuentas.com/pt/1rm-levantamento-terra-estimador,https://hacecuentas.com/pt/1rm-supino-estimador,sports_non_medical,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/pt/claude-gemini-tokens-comparacao-preco-uso,https://hacecuentas.com/pt/tokens-openai-gpt-custo-mensal,other,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/pt/fator-r-simples-nacional-anexo-iii-vs-v,https://hacecuentas.com/pt/simples-nacional-anexo-iii-servicos,taxes,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/pt/mei-das-mensal-comercio-industria,https://hacecuentas.com/pt/mei-das-mensal-prestador-servicos,taxes,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
